a,Galatasaray,,,,,,,Besiktas,,,,,,,Fenerbahce,,,,,,,Trabzonspor,,,,,,,Instanbul Basaksehir,,,,,,,Sivasspor,,,,,,,Antalyaspor,,,,,,,Olympiacos,,,,,,,PAOK,,,,,,,AEK,,,,,,,Aris Thessaloniki,,,,,,,Panathinaikos,,,,,,,APOEL,,,,,,,
a,Juan Mata,PE MEI,34,79,Spain,wiki/14228.png,,Ersin Destanoglu,GOL,21,77,Turkey,wiki/99330.png,,Miha Zajc,MEI MC,28,78,Slovenia,wiki/61815.png,,A. Ömür,MEI PD MC,23,75,Turkey,/231/777/23_60.png,,Léo Duarte,ZAG,25,73,Brazil,/233/926/23_60.png,,D. Goutas,ZAG,28,68,Greece,/229/703/23_60.png,,S. Aydoğdu,MC VOL,31,70,Turkey,/200/713/23_60.png,,Youssef el Arabi,ATA,35,78,Morocco,wiki/42468.png,,Rafa Soares,LE,27,71,Portugal,/218/936/23_60.png,,C. Stanković,GOL,29,74,Austria,/216/175/23_60.png,,Bradley Mazikou,MD LE ZAG,26,74,Congo,wiki/88874.png,,A. Šporar,ATA,28,73,Slovenia,/231/786/23_60.png,,Murtaz Daushvili,MC MD,33,73,Georgia,wiki/50410.png,,
a,Milot Rashica,ATA ATA,26,79,Kosovo,wiki/82400.png,,Gedson Fernandes,MEI MC,23,77,Portugal,wiki/91328.png,,Ezgjan Alioski,LE MC MEI ZAG,30,78,North Macedonia,wiki/52841.png,,J. Larsen,LD LE,31,75,Denmark,/193/133/23_60.png,,Lucas Lima,LE,30,72,Brazil,/207/924/23_60.png,,U. Çiftçi,LE,30,68,Turkey,/223/045/23_60.png,,H. Wright,ATA,24,69,United States,/238/743/23_60.png,,Giorgos Masouras,ATA MEI,28,78,Greece,wiki/76304.png,,G. Michailidis,ZAG,22,71,Greece,/253/136/23_60.png,,N. Eliasson,MD ME,26,73,Sweden,/220/969/23_60.png,,Rafael Camacho,MEI MC,22,74,Portugal,wiki/99676.png,,B. Verbič,PE ATA,28,73,Slovenia,/225/997/23_60.png,,Dieumerci Ndongala,ATA ATA,31,73,Democratic Republic Congo,wiki/52909.png,,
a,Victor Nelsson,VOL ZAG,24,78,Denmark,wiki/88417.png,,Jackson Muleka,ATA MEI,23,77,Democratic Republic Congo,wiki/105161.png,,Ferdi Kadioglu,MD MD MEI ZAG,23,78,Turkey,wiki/87685.png,,D. Toköz,MC VOL LD,26,75,Turkey,/223/717/23_60.png,,Y. Ndayishimiye,ZAG VOL MC,23,72,Burundi,/255/533/23_60.png,,S. Camara,ZAG,29,68,Mali,/233/643/23_60.png,,G. Vural,LE LE ME,34,69,Turkey,/186/651/23_60.png,,Pierre Kunde,MC MD,27,78,Cameroon,wiki/80198.png,,G. Kargas,ZAG,27,70,Greece,/270/076/23_60.png,,G. Athanasiadis,GOL,29,73,Greece,/252/022/23_60.png,,Cheick Doukoure,MC MD,30,74,Ivory Coast,wiki/47152.png,,G. Kotsiras,LD,29,72,Greece,/262/815/23_60.png,,Vinicius Marquinhos,PE MEI,25,72,Brazil,wiki/102578.png,,
a,Abdulkerim Bardakci,LE,28,77,Turkey,wiki/55840.png,,Cenk Tosun,ATA,31,77,Turkey,wiki/44704.png,,Gustavo Henrique,ZAG,29,78,Brazil,wiki/59392.png,,J. Gbamin,VOL MC,26,75,Ivory Coast,/214/947/23_60.png,,V. Babacan,GOL,33,71,Turkey,/188/524/23_60.png,,I. Cofie,VOL MC,30,68,Ghana,/198/908/23_60.png,,G. Bayrakdar,MD ATA ME,20,68,Turkey,/258/898/23_60.png,,Ui-Jo Hwang,ATA ATA,30,78,South Korea,wiki/65109.png,,Filipe Soares,MC,23,70,Portugal,/252/139/23_60.png,,H. Moukoudi,ZAG,24,73,Cameroon,/228/732/23_60.png,,Julian Cuesta,GOL,31,72,Spain,wiki/52153.png,,D. Kourbelis,VOL ZAG,28,72,Greece,/208/260/23_60.png,,Dalcio Gomes,MC MEI MD,26,71,Guiné-Bissau,wiki/79504.jpg,,
a,Kerem Akturkoğlu,PE ATA,24,77,Turkey,wiki/105137.png,,Souza Welinton,ZAG,33,76,Brazil,wiki/38790.png,,Altay Bayindir,GOL,24,78,Turkey,wiki/99957.png,,U. Bozok,ATA,25,74,Turkey,/239/043/23_60.png,,A. Epureanu,ZAG,35,71,Moldova,/182/133/23_60.png,,A. Appindangoye,ZAG,30,67,Gabon,/218/353/23_60.png,,B. Balcı,LD MD LD,22,68,Turkey,/253/463/23_60.png,,Oleg Reabciuk,MD LE ZAG,24,77,Moldova,wiki/97354.png,,L. Lyratzis,LD,22,70,Greece,/257/622/23_60.png,,D. Szymański,MC VOL,27,72,Poland,/223/779/23_60.png,,Cristian Lopez,ATA,33,72,Spain,wiki/44121.png,,C. Ganea,LE,30,71,Romania,/239/116/23_60.png,,Franco Ferrari,MD LE ZAG,30,70,Argentina,wiki/103024.png,,
a,Yunus Akgun,PE MEI,22,75,Turkey,wiki/98515.png,,Mert Gunok,GOL,33,76,Turkey,wiki/38861.png,,Miguel Crespo,MC MEI MD,26,77,Portugal,wiki/96648.png,,Bruno Peres,LD LE,32,74,Brazil,/210/282/23_60.png,,B. Özcan,MC MEI ME,24,71,Turkey,/235/717/23_60.png,,C. Osmanpaşa,ZAG,34,67,Turkey,/223/122/23_60.png,,V. Sarı,ZAG,33,68,Turkey,/194/077/23_60.png,,Ousseynou Ba,ZAG,27,77,Senegal,wiki/93283.png,,Vieirinha,LE LD ZAG,36,70,Portugal,/177/553/23_60.png,,M. Mohammadi,LE,28,72,Iran,/233/218/23_60.png,,Marvin Peersman,LE,31,72,Belgium,wiki/49908.png,,Xavier,PE PD,29,70,Portugal,/226/278/23_60.png,,Giorgos Efrem,PE MEI,33,70,Cyprus,wiki/38488.jpg,,
a,Yusuf Demir,PE MEI,19,75,Austria,wiki/103892.png,,Necip Uysal,LD ZAG,31,75,Turkey,wiki/42932.png,,Serdar Azi̇z,ZAG,32,77,Turkey,wiki/38859.png,,Djaniny,ATA PE PD,31,73,Cape Verde,/205/427/23_60.png,,M. Chouiar,ME PE,23,71,France,/235/563/23_60.png,,K. Angielski,ATA,26,67,Poland,/212/398/23_60.png,,S. Floranus,LD LE,23,68,Netherlands,/233/098/23_60.png,,Garry Rodrigues,PE ATA,31,77,Cape Verde,wiki/61695.png,,Brandon Thomas,ATA ME MD,27,70,Spain,/212/261/23_60.png,,K. Galanopoulos,MC VOL,24,71,Greece,/239/845/23_60.png,,Bryan Dabo,MC MD,30,72,Burkina Faso,wiki/64109.png,,A. Trouillet,MC,21,70,France,/242/753/23_60.png,,Andreas Karo,LD,26,70,Cyprus,wiki/94795.png,,
a,Berkan Kutlu,MC MEI MD,24,75,Turkey,wiki/105148.png,,Francisco Montero,LE,23,75,Spain,wiki/99351.png,,Oliveira Lincoln,PE MEI,24,76,Brazil,wiki/79727.png,,M. Siopis,VOL MC,28,73,Greece,/236/773/23_60.png,,Ö. Şahiner,LD MD,30,69,Turkey,/223/017/23_60.png,,M. Paluli,LD LD,27,67,Turkey,/252/716/23_60.png,,H. Ghacha,PD MD,26,68,Algeria,/263/562/23_60.png,,Mathieu Valbuena,PE MEI,38,77,France,wiki/14773.png,,T. Tsingaras,VOL MC,21,70,Greece,/253/138/23_60.png,,C. Michelin,LD LD,25,71,France,/236/466/23_60.png,,Izet Hajrovic,PE MEI,31,72,Bosnia,wiki/48872.png,,F. Ioannidis,ATA,22,70,Greece,/258/015/23_60.png,,Marios Elia,ATA,26,70,Cyprus,wiki/missing_player.jpg,,
a,Emre Taşdemi̇r,MD MC PE ZAG,27,72,Turkey,wiki/67751.png,,Umut Meras,MD LE ZAG,26,75,Turkey,wiki/81990.png,,Serdar Dursun,ATA,31,75,Turkey,wiki/53469.png,,S. Denswil,ZAG LE,29,72,Netherlands,/205/756/23_60.png,,H. Kaldırım,LE,32,69,Turkey,/125/871/23_60.png,,C. Charisis,MC VOL,27,67,Greece,/229/247/23_60.png,,F. Kudryashov,ZAG LE,35,68,Russia,/181/795/23_60.png,,Pep Biel,ATA ATA,26,77,Spain,wiki/98459.png,,N. Quagliata,MEI PE,23,69,Uruguay,/259/876/23_60.png,,E. Haji Safi,LE,32,70,Iran,/194/354/23_60.png,,Moses Odubajo,MD MD ZAG,29,72,England,wiki/53411.png,,F. Sánchez,LD LD,32,69,Argentina,/218/621/23_60.png,,Lasha Dvali,LE,27,70,Georgia,wiki/68280.png,,
a,Sacha Boey,MD LD ZAG,22,72,Cameroon,wiki/101350.png,,Tayfur Bingöl,MD MD ZAG,29,75,Turkey,wiki/61454.png,,Mert Hakan Yandas,MEI MC,28,75,Turkey,wiki/96166.png,,J. Kouassi,PE ATA PD,27,72,Ivory Coast,/227/939/23_60.png,,P. Szysz,MD ATA ME,24,68,Poland,/233/835/23_60.png,,Z. Erdal,LE,34,66,Turkey,/202/356/23_60.png,,C. Sertel,LE ZAG,22,67,Turkey,/247/159/23_60.png,,Sokratis Papastathopoulos,ZAG,34,77,Greece,wiki/21765.png,,Ž. Živković,GOL,33,69,Serbia,/251/673/23_60.png,,L. Rota,LD,24,70,Greece,/255/541/23_60.png,,Daniel Mancini,ATA ATA,26,72,Argentina,wiki/81998.png,,E. Çokaj,VOL,23,69,Albania,/271/833/23_60.png,,Giannis Satsias,MC MEI MD,19,69,Cyprus,wiki/107917.png,,
